,event_name,video_id,title,url_thumb,tags,view_count,like_count,dislike_count,comment_count,created,blurriness,brightness,contrast,overexposure,entropy,avg_color,word_count,punctuation_count,character_count,google_hits,sentiment_vader,sentiment_blob_polarity,sentiment_blob_subjectivity
88,TEDxRiodelaPlata2013,154011a0-80f6-4212-aa48-aef91245ce3a,Un decadente auténtico | Cucho Parisi | TEDxRiodelaPlata,https://i.ytimg.com/vi/HOr71Q7gVEs/hqdefault.jpg,"tedx,ted x,ted talks,ted talk,ted,tedx talks,tedx talk",41322,352,24,30,2017-10-06 13:54:46,1298.1810479980986,0.1476185890480324,0.0,0.0,3.656532452762722,"(52.851412037037036, 32.10825810185185, 29.471394675925925)",6,2,56,7140,0.0,0.0,0.0
89,TEDxJoven@RiodelaPlata 2011,5281d270-38af-4d72-add5-1b52f45923b3,TEDxJoven@RiodelaPlata - Galo Soler-Illia - El tamaño importa,https://i.ytimg.com/vi/85krZxtq9Pc/hqdefault.jpg,"Adrián,Turyn,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Technology,Tecnología,Education,Educación,Science,Ciencia,Innovación,Innovation,Químic",40844,208,10,16,2017-09-08 17:59:43,282.5542304059977,0.1127550365306716,0.0,0.0,3.7222704315907067,"(37.595219907407404, 26.849658564814813, 19.014976851851852)",8,4,61,277,0.0,0.0,0.0
90,TEDxRiodelaPlata2011,3ed263ff-4fbe-4cb4-a111-1f960e4a9b23,Perder la conciencia | Tristán Bekinschtein | TEDxRíodelaPlata,https://i.ytimg.com/vi/7mC0FvWZOhc/hqdefault.jpg,"tedx talks,Argentina,Spanish,Medicina,ted x,tedx talk,Medicine,Science,ted talk,Español,tedx,ted talks,Ciencia,ted,TEDxRíodelaPlata",39775,239,6,11,2017-09-13 14:03:27,1016.8906535588936,0.3225059000651045,0.0,0.0,4.315937675075185,"(97.33453703703704, 78.06561342592593, 70.17697337962963)",6,2,62,2360,0.0,0.0,0.0
91,TEDxJoven@RiodelaPlata 2012,9d1d72f7-0939-44c1-971b-a7dd8574b236,TEDxJoven@RíodelaPlata - Martin Buscaglia - Hombre orquesta,https://i.ytimg.com/vi/opW-PF2PF7w/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Entretenimiento,Entertainment,Música,Music,Performance,Instrumentos,Hombre orquesta,Uruguayo",38620,250,17,22,2017-09-12 15:51:24,712.5837251457327,0.14099674931278933,0.0,0.0,4.178371187407779,"(37.81502893518518, 33.144947916666666, 50.285746527777775)",6,3,59,371,0.0,0.0,0.0
92,TEDxRiodelaPlataED2015,442354e4-72da-4194-bb2f-4451ef451ebc,"Fuera de la escuela, en serio | Laura Benbenaste | TEDxRiodelaPlataED",https://i.ytimg.com/vi/SAvWGOahz0o/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,Educación,TEDxRíodelaPlata,Buenos Aires,Puerta18,Educación informal",38146,562,9,22,2017-10-06 13:55:23,534.3248302415515,0.14759695547598395,0.0,0.0,4.05453793723739,"(49.773275462962964, 31.462077546296296, 41.87953703703704)",9,3,69,2360,0.0,0.0,0.0
93,TEDxBuenosAires2010,d82bfde9-9fd6-460f-915c-b7287a4ae36a,TEDxBuenosAires - Bea Pellizzari - 04/08/10 (Spanish),https://i.ytimg.com/vi/lBS4T3NfZbM/hqdefault.jpg,"2010,aires,pellizzari,Spanish,tedx talks,TEDx,ted talk,discapacidad,rural,capacidades,ted,diferentes,argentina,tedx talk,ted talks,ted x,visible,social,tedx,buenos,psicología,TEDxBuenosAires,in",37335,101,2,7,2017-09-08 15:49:11,419.16168193621337,0.14216141312210653,0.0,0.0,4.486002420263274,"(42.44417824074074, 34.88408564814815, 32.43605324074074)",7,6,53,143,0.0,0.0,0.0
94,TEDxRiodelaPlata2013,279ad7ae-fc37-4151-92d7-e468b2cb5a25,Las palabras y el silencio | Anna Kazumi Stahl | TEDxRiodelaPlata,https://i.ytimg.com/vi/hO5BkQrLT_U/hqdefault.jpg,"Words,Spanish Language (Human Language),Historia,Anna Kazumi Stahl,Culture,tedx talks,Literatura,ted,ted talks,TEDxRíodelaPlata,Education,Palabras,Cultura,Argentina (Country),Silencio,ted talk,Psychology (Medical Specialty),Libro,Español,TEDx,Escritora,Co",36373,380,20,7,2017-10-06 13:54:45,934.1447068701269,0.23507984302662005,0.0,0.0,4.249647770830166,"(84.84103587962963, 51.698871527777776, 42.33680555555556)",9,2,65,7810,0.0,0.0,0.0
95,TEDxBuenosAires2010,ab12750b-2bd6-4a4d-8ad1-d08f18b062b4,TEDxBuenosAires - Luis Moreno Ocampo - 04/08/10,https://i.ytimg.com/vi/-H8iLYdn21Y/hqdefault.jpg,"argentina,moreno,crímenes,Spanish,tedx talks,ocampo,fiscal,TEDxBuenosAires,rural,buenos,abogacía,TEDx,in,tedx talk,ted x,ted talks,ted,ted talk,tedx,2010,aires",35857,115,5,18,2017-09-08 16:24:56,232.5376511840169,0.21457745587384294,0.0,0.0,4.432526684204964,"(63.80569444444444, 51.67927662037037, 51.53484375)",7,4,47,173,0.0,0.0,0.0
96,TEDxRiodelaPlata2011,c1b7c979-af16-48f9-bb87-930c5b6ae1a2,Estromatolitos y el origen de la vida | María Eugenia Farías | TEDxRiodelaPlata,https://i.ytimg.com/vi/d70KrTN0xv4/hqdefault.jpg,"ted,ted talks,Spanish,Argentina,tedx talk,tedx talks,ted x,TEDxRíodelaPlata,Historia,Estromatolitos,ted talk,tedx,Descubrimiento,History,Ciencia,Español,Science",35072,449,35,83,2017-09-13 14:02:17,1012.2553964720175,0.3208155653211806,0.0,0.0,4.284086447218604,"(83.86215856481482, 82.08381944444444, 80.84292245370371)",11,2,79,2160,0.0,0.0,0.0
97,TEDxRiodelaPlata2016,19e0d8d6-90ac-4293-8ca0-8ab72a9f5349,Miradas del autismo | Carina Morillo | TEDxRíodelaPlata,https://i.ytimg.com/vi/gPqVX2-kiRw/hqdefault.jpg,TEDx,34539,401,6,11,2017-10-06 13:55:12,363.85323037942896,0.2297705078125,0.0,0.0,4.52811373773914,"(74.11532407407407, 54.65563657407407, 44.41086226851852)",6,2,55,12500,0.0,0.0,0.0
98,TEDxBuenosAires2010,a89ae1f1-8292-40ec-a766-f1e499c51374,TEDxBuenosAires - Inés Sanguinetti  - 04/08/10,https://i.ytimg.com/vi/6yOlfdXnovg/hqdefault.jpg,"arte,ted x,tedx talks,argentina,danza,buenos,social,TEDxBuenosAires,tedx talk,ted,ted talks,transformación,ted talk,sanguinetti,TEDx,rural,coroegrafía,aires,tedx,2010",34359,113,7,13,2017-09-08 16:14:54,329.96220272038374,0.1186673764829284,0.0,0.0,4.319956849221487,"(36.4194212962963, 29.230642361111112, 24.942546296296296)",6,4,46,158,0.0,0.0,0.0
99,TEDxRiodelaPlata2013,c94cd131-1e66-44f5-97fe-f18f18849f81,"De amor, monogamia y monos | Eduardo Fernandez-Duque | TEDxRiodelaPlata",https://i.ytimg.com/vi/2fjCmhkOY9E/hqdefault.jpg,"TEDxRiodelaPlata,Education,TEDxRíodelaPlata,tedx talks,ted talk,Culture,ted,Usina del Arte,Eduardo Fernandez-Duque,ted talks,Cultura,Evolución,Spanish Language (Human Language),Animales,Monogamy,ted x,Amor,Poligamy,History,Formosa,Ciencia,TEDx,Argentina (",33775,343,18,16,2017-10-06 13:54:47,886.4565720583755,0.2357474093967013,0.0,0.0,4.403049704782456,"(81.33012152777778, 53.254560185185184, 44.85363425925926)",9,4,71,1740,0.6124,0.0,0.0
100,TEDxRiodelaPlata2015,8133efc6-7832-4da6-baf2-b93e59d9bea7,Ideas para contar con el cuerpo | Edgardo Mercado | TEDxRiodelaPlata,https://i.ytimg.com/vi/E9-7_Icugvs/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Art,Dance (performance),Music (performance)",32771,338,15,3,2017-10-06 13:55:09,566.7909702610262,0.1558441614221644,0.0,0.0,4.148758158204554,"(38.093773148148145, 40.74758680555556, 42.62308449074074)",9,2,68,15600000,0.0,0.0,0.0
101,TEDxRiodelaPlata2013,9c77c20f-7ba0-47bc-a915-ca96f5f94318,Abriendo el ancho de banda de la democracia | Pia Mancini | TEDxRiodelaPlata,https://i.ytimg.com/vi/fOn2IIpj7iY/hqdefault.jpg,"Cultura,Asuntos globales,Technology,Tecnología,Education,Democracy,ted x,TEDxRíodelaPlata,ted talk,Democracia,tedx talk,Spanish Language (Human Language),Global Issues,Representantes,tedx,Community,TEDxRiodelaPlata,Usina del Arte,ted,Argentina (Country),E",32475,484,11,57,2017-10-06 13:54:54,851.2076561633139,0.23657099971064757,0.0,0.0,4.230062987272312,"(86.10019097222222, 51.942708333333336, 41.22467013888889)",11,2,76,7700,0.0,0.0,0.0
102,TEDxRiodelaPlata2016,210679f5-8835-467f-8960-2ba4f34c61e5,No se nace feminista | Dora Barrancos | TEDxRíodelaPlata,https://i.ytimg.com/vi/9dooWL0k9ms/hqdefault.jpg,TEDx,32198,1137,106,174,2017-10-06 13:55:14,124.22578317418979,0.07588288483796296,0.0,0.0,3.199302305945417,"(27.221116898148146, 15.224091435185185, 24.48476273148148)",7,2,56,36900,-0.296,0.0,0.0
103,TEDxJoven@RiodelaPlata 2012,0fe739e2-557d-46d1-ab93-20ab8dfceb5b,TEDxJoven@RíodelaPlata - Andrea Goldin - Cerebrar la educación,https://i.ytimg.com/vi/OnMfMqHcAs4/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Science,Ciencia,Educación,Education,Cultura,Culture,Neurociencia,Neuroeducación,Expedición Ciencia",32078,210,8,9,2017-09-08 18:32:54,511.014991061346,0.2080680564597795,0.0,0.0,4.388492579214298,"(51.19858217592593, 53.70333912037037, 59.4137962962963)",7,3,62,248,0.0,0.0,0.0
104,TEDxRiodelaPlataED2015,61868a51-32c9-4872-b5ce-ef23e0b76e33,Problemas en la escuela | Santiago Aranguri | TEDxRiodelaPlataED,https://i.ytimg.com/vi/r8DIwpk4z9M/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,Apps,Big problems,Career,Childhood,Classroom,Coding,Computers,Creation,Digital,Hack,Innovation,Personal growth,Start-up,Students,Technology",31340,454,9,15,2017-10-06 13:55:25,111.67061149661214,0.16913180881076384,0.0,0.0,3.230356446918793,"(53.71995949074074, 39.91755787037037, 35.94090856481481)",7,2,64,8450,0.0,0.0,0.0
105,TEDxRiodelaPlataED2015,97fc0c6f-f97b-4152-b9e4-6a35894ed240,El genio en la botella | José Luis Gallego | TEDxRiodelaPlataED,https://i.ytimg.com/vi/-XD2Q8r9K9A/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,TEDxRíodelaPlata,Buenos Aires,Cuentero,Cuentos,Narrador oral,Historias,Usina del Arte",30852,398,20,12,2017-10-06 13:55:22,151.99947144966472,0.12986945258246546,0.0,0.0,3.19360277590299,"(43.57055555555556, 29.24066550925926, 28.98767939814815)",9,2,63,382000,0.0,0.0,0.0
106,TEDxRiodelaPlata2013,3bd6e12a-b586-46b3-b197-c51e45e797cc,Del dolor a la creacion | Diego Coran Oria | TEDxRiodelaPlata,https://i.ytimg.com/vi/ZgDbEyBBRQQ/hqdefault.jpg,"Spanish Language (Human Language),Diego Coran Oria,Creatividad,Creación,Argentina (Country),tedx talk,Usina del Arte,Español,ted talks,Drama,ted talk,Tiro,TEDxRiodelaPlata,Shot,Dolor,TEDx,Historia de vida,Teatro,ted x,tedx,TEDxRíodelaPlata,Disparo,ted,Cre",30545,288,5,6,2017-10-06 13:54:47,933.4893582637935,0.23321261935763898,0.0,0.0,4.240466124346492,"(84.02984953703704, 51.51853009259259, 41.16304398148148)",9,2,61,5370,0.0,0.0,0.0
107,TEDxRiodelaPlataSalon2016,6b01b95c-4f57-474b-99eb-a7cf92ae2b44,El futuro de la izquierda y la derecha | Darío Sztajnszrajber | TEDxRiodelaPlataSalon,https://i.ytimg.com/vi/4KQsKVW18YM/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Social Science,Future,Philosophy,Politics",30481,447,26,42,2017-10-06 13:57:17,793.6869263792105,0.43078859682436316,0.0,0.0,4.62240832982825,"(125.77081018518518, 106.27204861111112, 94.38344328703704)",11,2,85,12100,0.0,0.0,0.0
108,TEDxRiodelaPlata2016,f56e410a-87e3-4bd0-a5f7-5d86d972eb05,¿Yo a qué vine? | César Silveyra | TEDxRíodelaPlata,https://i.ytimg.com/vi/VE9Z-MGcy_M/hqdefault.jpg,TEDx,29120,369,24,34,2017-10-06 13:55:13,339.564965462608,0.200498092086227,0.0,0.0,4.421890591608775,"(70.19127893518518, 44.130885416666665, 42.83575810185185)",7,3,51,30000,0.0,0.0,0.0
109,TEDxBuenosAires2010,aaa4ea98-ba48-4a45-b3b6-cdc81f160a4a,TEDxBuenosAires - Gabriel Gellon - 04/08/10 (Spanish),https://i.ytimg.com/vi/oLfO34LmEJg/hqdefault.jpg,"TEDxBuenosAires,rural,ciencia,gellon,biología,Spanish,ted x,educación,2010,enseñanza,aires,tedx,ted,TEDx,tedx talks,buenos,ted talks,ted talk,tedx talk,argentina,viaje,in",28882,130,6,9,2017-09-08 16:13:30,403.61167371208296,0.14871299461082188,0.0,0.0,4.394487535022614,"(47.52060763888889, 35.680908564814814, 30.24380787037037)",7,6,53,135,0.0,0.0,0.0
110,TEDxRiodelaPlata2012,ddad8179-f603-494f-8079-6569dd97ab40,Rumbo a marte | Miguel San Martin | TEDxRiodelaPlata,https://i.ytimg.com/vi/KeVJ9qd-cMw/hqdefault.jpg,"ted,ted talk,Science,Buenos Aires,tedx talk,Space,ted x,Ciencia,Marte,tedx talks,TEDxRiodelaPlata,Argentina,Tecnología,Mars,tedx,Español,ted talks,Expedición,Espacio,Technology,Miguel San Martin,TEDxRíodelaPlata,Spanish,Curiosity,NASA",28843,234,7,32,2017-09-13 14:33:45,662.4413654058427,0.2187134919343175,0.0,0.0,4.442603390552764,"(74.65296296296296, 49.69897569444444, 43.085405092592595)",7,2,52,6530000,0.0,0.0,0.0
111,TEDxJoven@RiodelaPlata 2011,e17ae9c0-e8e8-4523-bdd9-3870d2e354d9,TEDxJoven@RiodelaPlata - Moira Rubio Brennan - Viendo lo bueno donde todos ven lo malo,https://i.ytimg.com/vi/WytiUDEa6_c/hqdefault.jpg,"Moira,Rubio,Brennan,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Design,Diseño,Global Issues,Temas Globales,Education,Educación,Activism,Activis",28288,102,3,4,2017-09-08 18:02:16,254.5104434585048,0.08931812427662036,0.0,0.0,3.356798311096483,"(22.171770833333333, 25.195005787037037, 15.233362268518519)",13,3,86,175,0.0,0.0,0.0
112,TEDxRiodelaPlata2015,4c5b282a-ccf4-4a4e-ab12-7418b11c1884,Allá donde las mujeres mandan | Ricardo Coler | TEDxRiodelaPlata,https://i.ytimg.com/vi/mr0UwpSxXHA/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Life,Family,Gender,Psychology,Sociology,Women",28115,423,28,55,2017-10-06 13:55:09,178.19098516512105,0.23266309950086805,0.0,0.0,4.054256727879175,"(59.798350694444444, 58.58362268518518, 68.45638310185186)",8,2,64,9110,0.0,0.0,0.0
113,TEDxJoven@RiodelaPlata 2011,7915c76a-114b-4508-a6d6-4c8ef5cc6a27,TEDxJoven@RiodelaPlata - Adrián Paenza - El problema,https://i.ytimg.com/vi/DlYXnlT4Wa0/hqdefault.jpg,"Adrián,Paenza,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Matemática,Maths,Education,Educación,Problema,Problem,Ejercicio,Exercise",27473,51,1,16,2017-09-08 17:57:45,201.32012342926893,0.21980428059895823,0.0,0.0,4.5164430894882255,"(68.13363425925925, 52.31615162037037, 48.07134259259259)",6,3,52,2210,0.0,0.0,0.0
114,TEDxRiodelaPlata2016,e74d0668-ce9b-4ff0-ba2a-d0fbcb404be4,Ingreso básico universal. ¿Por qué ahora? | Eduardo Levy Yeyati | TEDxRíodelaPlata,https://i.ytimg.com/vi/HNKeQ1MlAqA/hqdefault.jpg,TEDx,27045,497,54,107,2017-10-06 13:55:14,119.43855364559519,0.05968250415943272,0.0,0.0,3.1812111264069087,"(16.888483796296295, 13.037106481481482, 26.649016203703702)",10,4,82,363000,0.0,0.0,0.0
115,TEDxRiodelaPlata2014,50242b31-e245-44ac-8136-33ed6c4c29b2,Violencia brava | Gustavo Grabia | TEDxRiodelaPlata,https://i.ytimg.com/vi/H3h-obQRynk/hqdefault.jpg,"Argentina,tedx,TEDxTalks,ted talk,ted x,tedx talk,Global Issues,Spanish,tedx talks,Psychology,ted,Public Policy,Culture,Journalism,ted talks,Sports",26595,237,12,20,2017-10-06 13:54:59,404.3114121865356,0.25071469907407407,0.0,0.0,4.449809020144292,"(60.07638310185185, 62.63050347222222, 86.18052662037037)",5,2,51,39600,0.0,0.0,0.0
116,TEDxRiodelaPlata2017,a3f11dd8-19d9-4a39-a8d0-4b1113e3f57a,La música que nos encuentra | Magdalena Fleitas | TEDxRiodelaPlata,https://i.ytimg.com/vi/5kPEwXIeyV8/hqdefault.jpg,"TEDxTalks,Spanish,Education,Art,Children,Culture,Family,History,Music (topic),Play,Schools",26243,183,21,4,2017-11-29 12:23:41,913.6907926967195,0.1456526014539933,0.0,0.0,3.5417797528819768,"(75.15511574074074, 20.98831597222222, 25.395515046296296)",8,2,66,101000,0.0,0.0,0.0
117,TEDxRiodelaPlata2014,c4b59548-db3d-4fe1-aa0f-425d020eb047,Inmunidad colectiva | Romina Libster | TEDxRiodelaPlata,https://i.ytimg.com/vi/__3Y9WOq4oo/hqdefault.jpg,"Inmunidad colectiva,Contagio,ted,ted talks,Vacunación,Medicine,Culture,Argentina,tedx talks,Spanish,Gripe,ted x,tedx talk,Sarampión,TEDxTalks,Vacunas,tedx,Health,ted talk,Epidemias,Infecciosas",26114,206,12,4,2017-10-06 13:55:04,365.1501657128622,0.2540275517216427,0.0,0.0,4.314141358886389,"(99.25916087962963, 50.193778935185186, 55.26429398148148)",5,2,55,1910,0.0,0.0,0.0
118,TEDxRiodelaPlata2015,d50b6961-fe96-4341-aaa4-ecbda42cd087,Performance | Aqualactica | TEDxRiodelaPlata,https://i.ytimg.com/vi/B9xgYaawZwQ/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Art,Music (performance)",25352,382,11,21,2017-10-06 13:55:06,392.34077546296294,0.11645182291666688,0.0,0.0,2.9244238802742473,"(30.154074074074074, 29.74035300925926, 30.453263888888888)",3,2,44,8340000000,0.0,0.0,0.0
119,TEDxRiodelaPlata2011,ec1c5646-0ace-4995-9e9d-a525315f4423,"Simbiosis entre el arte, la ciencia y la tecnología | Joaquín Fargas | TEDxRíodelaPlata",https://i.ytimg.com/vi/AB9VToh2y-s/hqdefault.jpg,"ted talk,Innovación,Design,Diseño,Argentina,tedx,Español,ted x,Tecnología,Innovation,tedx talks,Technology,Bioesferas,Ciencia,Spanish,ted talks,TEDxRíodelaPlata,tedx talk,Science,ted",25053,209,10,9,2017-09-13 13:59:06,1509.8527686707816,0.3446937391493052,0.0,0.0,4.253426105708096,"(94.42774884259259, 86.34656828703703, 84.76247685185186)",12,3,87,5260,0.0,0.0,0.0
120,TEDxRiodelaPlata2017,d76d49f2-6bdf-4f40-866b-bcd7b1fa0c87,Aprender en casa | Melina Furman | TEDxRiodelaPlata,https://i.ytimg.com/vi/bg1hKKdBkLc/hqdefault.jpg,"TEDxTalks,Spanish,Education,Childhood,Creativity,Curiosity,Learning,Parenting",24275,443,12,25,2017-11-21 18:38:40,128.18383487654322,0.15983348705150405,0.0,0.0,3.0164575686157864,"(97.0115162037037, 17.176030092592594, 20.4003125)",6,2,51,79700,0.0,0.0,0.0
121,TEDxBuenosAires2010,d435f58d-6390-4b7a-b0ed-f0aaa76506d9,TEDxBuenosAires - Marcos Salt - 04/08/10,https://i.ytimg.com/vi/7xzbi9DHT9M/hqdefault.jpg,"TEDx,tedx,ciberespacio,TEDxBuenosAires,aires,ted talk,salt,2010,ted x,rural,buenos,marcos,ted,argentina,delito,tedx talks,tedx talk,ted talks",23986,69,16,22,2017-12-04 17:04:01,125.68050175039635,0.10007878056278924,0.0,0.0,3.551965074567215,"(36.40353587962963, 22.07283564814815, 17.535237268518518)",6,4,40,328,0.0,0.0,0.0
122,TEDxJoven@RiodelaPlata 2012,7177f9e4-0bad-4fe8-8703-82ae82b91e0a,TEDxJoven@RíodelaPlata - Máximo Soto - Mitos en Salud,https://i.ytimg.com/vi/FrGTgvT2qXM/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Medicina,Medicine,Salud,Health,Mitos,Miths",23549,75,13,15,2017-09-12 15:59:46,377.00637230771787,0.16895799424913244,0.0,0.0,4.072932264202797,"(48.14510416666667, 40.2187962962963, 48.97121527777778)",7,3,53,160,0.0,0.0,0.0
123,TEDxRiodelaPlata2017,358261f3-2b3b-422f-a1d0-9af58972f849,En el país de los piolas | José Nesis | TEDxRiodelaPlata,https://i.ytimg.com/vi/3r8cnVtv5GM/hqdefault.jpg,"TEDxTalks,Spanish,Social Science,Big problems,Community,Death,Law,Public Policy,Security",23124,455,8,24,2017-11-21 18:37:35,155.09703896372383,0.17069381148726825,0.0,0.0,2.985681402303888,"(98.51304976851851, 19.226475694444446, 28.81285300925926)",9,2,56,42800,0.0,0.0,0.0
124,TEDxRiodelaPlata2012,8bfd14cc-1105-4571-a94f-7ed5f004f4da,Neurociencia para todos | Timothy Marzullo | TEDxRiodelaPlata,https://i.ytimg.com/vi/NRSfJwt92yw/hqdefault.jpg,"Cockroach,Science,Ciencia,Community,tedx,Educación,Experiment,Spanish,tedx talk,Culture,Cultura,Comunidad,TEDxRiodelaPlata,ted x,ted talk,Education,tedx talks,Español,ted talks,TEDx,Buenos Aires,Experimento,Cucarachas,Argentina,ted,TEDxRíodelaPlata",22819,136,3,6,2017-09-18 17:53:05,756.0154522686992,0.2423979808666092,0.0,0.0,4.588770827187471,"(84.20648726851852, 55.231319444444445, 42.33861111111111)",6,2,61,5000,0.0,0.0,0.0
125,TEDxBuenosAires2010,8b0b0dc5-9bb0-4963-b36e-72213e471036,TEDxBuenosAires - José Cibelli - 04/08/10,https://i.ytimg.com/vi/uNymCk82yQ4/hqdefault.jpg,"ted,2010,tedx talks,Spanish,ted talk,rural,ted x,ciencia,TEDx,células,cibelli,tedx talk,clonación,TEDxBuenosAires,argentina,ted talks,aires,buenos,in,tedx",22736,36,0,2,2017-09-08 16:23:27,561.877520621842,0.11921445493344893,0.0,0.0,4.30173639246351,"(37.05871527777778, 29.56560763888889, 22.6584375)",6,4,41,245,0.0,0.0,0.0
126,TEDxRiodelaPlata2012,aec898c6-d284-48c7-8f85-d36f6a1294f9,El arte en juego | Maria Lujan Oulton | TEDxRiodelaPlata,https://i.ytimg.com/vi/MARBCzcO1wg/hqdefault.jpg,"Arte,Español,tedx,Argentina,Diseño,tedx talk,ted talk,ted,ted talks,Comunidad,Maria Lujan Oulton,Community,Design,Entertainment,Art,Tecnología,TEDxRíodelaPlata,Video juegos,Buenos Aires,tedx talks,Spanish,Culture,Cultura,TEDx,ted x,TEDxRiodelaPlata,Videog",22360,237,17,19,2017-09-13 14:31:22,360.50651971498263,0.09961593062789359,0.0,0.0,3.340203751808036,"(36.10715277777778, 22.979184027777777, 13.08921875)",8,2,56,5150,0.0,0.0,0.0
127,TEDxRiodelaPlata2011,5ce2bcfc-7303-4c09-9dde-b9678f61a862,Los reflejos emocionales | Hernán Laperuta | TEDxRíodelaPlata,https://i.ytimg.com/vi/Y8GBpY9_6dA/hqdefault.jpg,"tedx talk,Entretenimiento,VoxPop,ted x,Español,Grupo vocal,ted,tedx,TEDxRíodelaPlata,ted talk,ted talks,Music,Spanish,tedx talks,Argentina,Música,Performance,Entertainment",22066,68,43,25,2017-09-13 13:58:49,719.8188875330399,0.4623728660300915,0.0,0.0,4.364408127023786,"(133.99138310185185, 115.22998842592592, 96.5782349537037)",6,2,61,197,0.0,0.0,0.0
128,TEDxBuenosAires2010,a4b8ac77-ba48-4e75-9c47-dbac5b4c878c,TEDxBuenosAires - Matías Zaldarriaga - 04/08/10,https://i.ytimg.com/vi/fPk9WKllCbE/hqdefault.jpg,"tedx,aires,Space,and,cosmos,2010,tedx talk,ted talk,zaldarriaga,estrellas,ted,galaxia,física,argentina,TEDx,descubriendo,astronomía,rural,TEDxBuenosAires,universo,ted x,ted talks,buenos,Earth,tedx talks",21399,49,1,12,2017-09-08 17:28:38,199.51459525891633,0.2539966046368632,0.0,0.0,4.65847718164512,"(67.8560011574074, 64.59892939814814, 63.03070023148148)",6,4,47,98,0.0,0.0,0.0
129,TEDxRiodelaPlataED2015,526899cb-b1b1-4286-babd-758ceefde4cf,Origen | Charles Darwin | TEDxRiodelaPlataED,https://i.ytimg.com/vi/lujGZqd0aYA/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Science (hard),Biology,Genetics,Nature,Science,Darwin",21395,216,8,23,2017-10-06 13:55:21,732.6692223387628,0.21288368507667826,0.0,0.0,4.331781853882923,"(70.98655092592593, 45.75971064814815, 59.343153935185185)",4,2,44,75500000,0.0,0.0,0.0
130,TEDxRiodelaPlata2016,60bfaace-1e9e-4671-9af3-8016758fd04d,Una cúpula imposible | Filippo Brunelleschi | TEDxRíodelaPlata,https://i.ytimg.com/vi/La-TpRw5yw8/hqdefault.jpg,TEDx,20458,227,30,33,2017-10-06 13:55:15,204.40637190392036,0.12318784360532374,0.0,0.0,4.112956124157191,"(55.031724537037036, 22.513049768518517, 20.36138888888889)",6,2,62,45300,0.0,0.0,0.0
131,TEDxBuenosAires2010,f49d5e9f-79b7-4e23-8aec-7f1bd283d2c3,TEDxBuenosAires - Marcelo Moguilevsky  - 04/08/10,https://i.ytimg.com/vi/9S2s9g5iMVQ/hqdefault.jpg,"argentina,TEDxBuenosAires,tedx,ted,rural,mogui,tedx talks,moguilevsky,ted talk,buenos,TEDx,aires,ted talks,ted x,2010,música,tedx talk",20406,60,0,4,2017-09-08 17:26:34,363.0001781023125,0.11414512351707175,0.0,0.0,4.3017157171664895,"(35.39472222222222, 28.44763888888889, 21.691012731481482)",6,4,49,187,0.0,0.0,0.0
132,TEDxRiodelaPlata2013,e49defa3-48ff-45ea-83b8-0043bf7acaae,TEDxperiments: Mariano Sigman at TEDxRiodelaPlata,https://i.ytimg.com/vi/jJdn3ZLO194/hqdefault.jpg,"Experiments,Brain,Conversaciones,Español,Education,TEDxRíodelaPlata,Percepción,ted x,TEDxRiodelaPlata,Mariano Sigman,tedx,ted,Spanish Language (Human Language),Educación,Perception,ted talk,Contar historias,Cerebro,Experimentos,ted talks,Conversations,ted",20374,110,2,6,2017-10-06 13:54:51,316.8538733708183,0.1256933819806137,0.0,0.0,3.7890540725743693,"(39.49137152777778, 29.174207175925925, 32.01638888888889)",5,1,49,193,0.0,0.0,0.0
